"hw_id","type","timing","value"
D0_1_2,[3]tgr_egr_bnc_buf,100,0.00522
D0_1_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_1_2,A0[2]agent_egr_buf,100,0.05612
D0_1_2,A0[3]agent_igr_bnc_buf,100,0.0036
D0_1_3,[0]tgr_egr_crd_buf,100,0.01389
D0_1_3,[0]tgr_igr_crd_buf,100,4e-05
D0_1_3,[3]tgr_egr_bnc_buf,100,0.00436
D0_1_3,[3]tgr_igr_bnc_buf,100,0.00059
D0_1_3,A0[0]agent_egr_buf,100,0.01719
D0_1_3,A0[2]agent_egr_buf,100,0.05425
D0_1_3,A0[3]agent_igr_bnc_buf,100,0.0036
D0_1_4,[0]tgr_egr_crd_buf,100,0.00753
D0_1_4,[3]tgr_egr_bnc_buf,100,0.03283
D0_1_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_1_4,A0[2]agent_egr_buf,100,0.0611
D0_1_4,A0[3]agent_igr_bnc_buf,100,0.00376
D0_1_5,[0]tgr_egr_crd_buf,100,0.01061
D0_1_5,[3]tgr_egr_bnc_buf,100,0.05256
D0_1_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_1_5,A0[2]agent_egr_buf,100,0.05606
D0_1_5,A0[3]agent_igr_bnc_buf,100,0.00384
D0_1_6,[0]tgr_egr_crd_buf,100,3e-05
D0_1_6,[3]tgr_egr_bnc_buf,100,0.13095
D0_1_6,A1[0]agent_igr_crd_buf,100,0.00012
D0_1_6,[3]tgr_igr_bnc_buf,100,0.01062
D0_1_6,A0[0]agent_egr_buf,100,0.01719
D0_1_6,A0[2]agent_egr_buf,100,0.0561
D0_1_6,A1[3]agent_egr_buf,100,0.02861
D0_1_6,A1[4]agent_egr_buf,100,0.00671
D0_1_6,A0[3]agent_igr_bnc_buf,100,0.00384
D0_1_7,[0]tgr_egr_crd_buf,100,0.00636
D0_1_7,A0[3]agent_igr_bnc_buf,100,0.03024
D0_2_0,[0]tgr_egr_crd_buf,100,9e-05
D0_2_0,[3]tgr_egr_bnc_buf,100,0.00262
D0_2_0,[2]tgr_egr_bnc_buf,100,0.16686
D0_2_0,[2]tgr_igr_crd_buf,100,0.00079
D0_2_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_2_0,A0[2]agent_egr_buf,100,0.05105
D0_2_0,A0[3]agent_igr_bnc_buf,100,0.004
D0_2_1,[3]tgr_egr_bnc_buf,100,0.02701
D0_2_1,[2]tgr_egr_bnc_buf,100,0.25562
D0_2_1,[2]tgr_igr_crd_buf,100,0.00482
D0_2_1,[3]tgr_igr_bnc_buf,100,0.00531
D0_2_1,A0[2]agent_egr_buf,100,0.06482
D0_2_1,A0[3]agent_igr_bnc_buf,100,0.004
D0_2_2,[0]tgr_egr_crd_buf,100,0.00946
D0_2_2,[3]tgr_egr_bnc_buf,100,0.01271
D0_2_2,[2]tgr_egr_bnc_buf,100,0.27499
D0_2_2,A1[0]agent_igr_crd_buf,100,0.00014
D0_2_2,[2]tgr_igr_crd_buf,100,0.00585
D0_2_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_2_2,A0[2]agent_egr_buf,100,0.06041
D0_2_2,A1[3]agent_egr_buf,100,0.02762
D0_2_2,A1[4]agent_egr_buf,100,0.00854
D0_2_2,A0[3]agent_igr_bnc_buf,100,0.004
D0_2_2,A1[2]agent_igr_bnc_buf,100,0.00945
D0_2_3,[0]tgr_egr_crd_buf,100,0.09041
D0_2_3,[2]tgr_egr_bnc_buf,100,0.27556
D0_2_3,[2]tgr_igr_crd_buf,100,0.00577
D0_2_3,A0[0]agent_egr_buf,100,0.01907
D0_2_3,A0[2]agent_egr_buf,100,0.06669
D0_2_3,A0[3]agent_igr_bnc_buf,100,0.004
D0_2_4,[0]tgr_egr_crd_buf,100,0.01883
D0_2_4,[3]tgr_egr_bnc_buf,100,0.10157
D0_2_4,[2]tgr_egr_bnc_buf,100,0.26914
D0_2_4,A1[0]agent_igr_crd_buf,100,0.00014
D0_2_4,[2]tgr_igr_crd_buf,100,0.00462
D0_2_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_2_4,A0[2]agent_egr_buf,100,0.07351
D0_2_4,A1[3]agent_egr_buf,100,0.03197
D0_2_4,A1[4]agent_egr_buf,100,0.00978
D0_2_4,A0[3]agent_igr_bnc_buf,100,0.004
D0_2_4,A1[2]agent_igr_bnc_buf,100,0.02205
D0_2_5,[0]tgr_egr_crd_buf,100,0.02446
D0_2_5,[3]tgr_egr_bnc_buf,100,0.01261
D0_2_5,[2]tgr_egr_bnc_buf,100,0.28059
D0_2_5,[2]tgr_igr_crd_buf,100,0.00518
D0_2_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_2_5,A0[2]agent_egr_buf,100,0.06107
D0_2_5,A0[3]agent_igr_bnc_buf,100,0.00384
D0_2_6,[0]tgr_egr_crd_buf,100,0.01259
D0_2_6,[3]tgr_egr_bnc_buf,100,0.03294
D0_2_6,[2]tgr_egr_bnc_buf,100,0.24793
D0_2_6,A1[0]agent_igr_crd_buf,100,0.00014
D0_2_6,[2]tgr_igr_crd_buf,100,0.0041
D0_2_6,[3]tgr_igr_bnc_buf,100,0.00944
D0_2_6,A0[2]agent_egr_buf,100,0.07608
D0_2_6,A1[3]agent_egr_buf,100,0.02824
D0_2_6,A1[4]agent_egr_buf,100,0.00854
D0_2_6,A0[3]agent_igr_bnc_buf,100,0.00384
D0_2_6,A1[2]agent_igr_bnc_buf,100,0.0378
D0_2_7,[0]tgr_egr_crd_buf,100,0.01221
D0_2_7,[2]tgr_egr_bnc_buf,100,0.18198
D0_2_7,[2]tgr_igr_crd_buf,100,0.00028
D0_2_7,A0[0]agent_egr_buf,100,0.01907
D0_2_7,A0[2]agent_egr_buf,100,0.05046
D0_2_7,A0[3]agent_igr_bnc_buf,100,0.00376
D0_3_0,[0]tgr_egr_crd_buf,100,0.00258
D0_3_0,[3]tgr_egr_bnc_buf,100,0.00385
D0_3_0,[2]tgr_egr_bnc_buf,100,0.63394
D0_3_0,A1[0]agent_igr_crd_buf,100,0.00014
D0_3_0,[2]tgr_igr_crd_buf,100,0.01076
D0_3_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_3_0,A0[2]agent_egr_buf,100,0.13984
D0_3_0,A1[3]agent_egr_buf,100,0.02576
D0_3_0,A1[4]agent_egr_buf,100,0.00854
D0_3_0,A0[3]agent_igr_bnc_buf,100,0.004
D0_3_0,A1[2]agent_igr_bnc_buf,100,0.04158
D0_3_1,[3]tgr_egr_bnc_buf,100,0.0103
D0_3_1,[2]tgr_egr_bnc_buf,100,0.67954
D0_3_1,A1[0]agent_igr_crd_buf,100,0.00014
D0_3_1,[2]tgr_igr_crd_buf,100,0.02058
D0_3_1,[3]tgr_igr_bnc_buf,100,0.0059
D0_3_1,A0[2]agent_egr_buf,100,0.14733
D0_3_1,A1[3]agent_egr_buf,100,0.02576
D0_3_1,A1[4]agent_egr_buf,100,0.00854
D0_3_1,A0[3]agent_igr_bnc_buf,100,0.00408
D0_3_1,A1[2]agent_igr_bnc_buf,100,0.00819
D0_3_2,[0]tgr_egr_crd_buf,100,0.02946
D0_3_2,[3]tgr_egr_bnc_buf,100,0.00146
D0_3_2,[2]tgr_egr_bnc_buf,100,0.67779
D0_3_2,[2]tgr_igr_crd_buf,100,0.01988
D0_3_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_3_2,A0[2]agent_egr_buf,100,0.13911
D0_3_2,A0[3]agent_igr_bnc_buf,100,0.004
D0_3_3,[0]tgr_egr_crd_buf,100,0.09605
D0_3_3,[0]tgr_igr_crd_buf,100,0.00012
D0_3_3,[3]tgr_egr_bnc_buf,100,0.00381
D0_3_3,[2]tgr_egr_bnc_buf,100,0.66749
D0_3_3,[2]tgr_igr_crd_buf,100,0.01596
D0_3_3,[3]tgr_igr_bnc_buf,100,0.00118
D0_3_3,A0[0]agent_egr_buf,100,0.02343
D0_3_3,A0[2]agent_egr_buf,100,0.07538
D0_3_3,A0[3]agent_igr_bnc_buf,100,0.004
D0_3_4,[0]tgr_egr_crd_buf,100,0.02321
D0_3_4,[3]tgr_egr_bnc_buf,100,0.04845
D0_3_4,[2]tgr_egr_bnc_buf,100,0.67184
D0_3_4,[2]tgr_igr_crd_buf,100,0.02251
D0_3_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_3_4,A0[2]agent_egr_buf,100,0.13292
D0_3_4,A0[3]agent_igr_bnc_buf,100,0.00408
D0_3_5,[0]tgr_egr_crd_buf,100,0.02133
D0_3_5,[3]tgr_egr_bnc_buf,100,0.02886
D0_3_5,[2]tgr_egr_bnc_buf,100,0.68561
D0_3_5,[2]tgr_igr_crd_buf,100,0.02221
D0_3_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_3_5,A0[2]agent_egr_buf,100,0.08224
D0_3_5,A0[3]agent_igr_bnc_buf,100,0.00408
D0_3_6,[0]tgr_egr_crd_buf,100,0.01446
D0_3_6,[3]tgr_egr_bnc_buf,100,0.03419
D0_3_6,[2]tgr_egr_bnc_buf,100,0.67059
D0_3_6,A1[0]agent_igr_crd_buf,100,0.00014
D0_3_6,[2]tgr_igr_crd_buf,100,0.01237
D0_3_6,[3]tgr_igr_bnc_buf,100,0.00944
D0_3_6,A0[2]agent_egr_buf,100,0.14978
D0_3_6,A1[3]agent_egr_buf,100,0.02951
D0_3_6,A1[4]agent_egr_buf,100,0.00854
D0_3_6,A0[3]agent_igr_bnc_buf,100,0.00408
D0_3_6,A1[2]agent_igr_bnc_buf,100,0.07497
D0_3_7,[0]tgr_egr_crd_buf,100,0.01658
D0_3_7,[0]tgr_igr_crd_buf,100,9e-05
D0_3_7,[2]tgr_egr_bnc_buf,100,0.1639
D0_3_7,[2]tgr_igr_crd_buf,100,4e-05
D0_3_7,A0[0]agent_egr_buf,100,0.02093
D0_3_7,A0[2]agent_egr_buf,100,0.09977
D0_3_7,A0[3]agent_igr_bnc_buf,100,0.00408
D0_4_0,[0]tgr_egr_crd_buf,100,0.00133
D0_4_0,[3]tgr_egr_bnc_buf,100,0.00385
D0_4_0,[2]tgr_egr_bnc_buf,100,0.03974
D0_4_0,[2]tgr_igr_crd_buf,100,7e-05
D0_4_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_4_0,A0[2]agent_egr_buf,100,0.06732
D0_4_0,A0[3]agent_igr_bnc_buf,100,0.00368
D0_4_1,[3]tgr_egr_bnc_buf,100,0.00901
D0_4_1,[2]tgr_egr_bnc_buf,100,0.5483
D0_4_1,A1[0]agent_igr_crd_buf,100,0.00014
D0_4_1,[2]tgr_igr_crd_buf,100,0.0061
D0_4_1,[3]tgr_igr_bnc_buf,100,0.0059
D0_4_1,A0[2]agent_egr_buf,100,0.15295
D0_4_1,A1[3]agent_egr_buf,100,0.02328
D0_4_1,A1[4]agent_egr_buf,100,0.00854
D0_4_1,A0[3]agent_igr_bnc_buf,100,0.00384
D0_4_1,A1[2]agent_igr_bnc_buf,100,0.04095
D0_4_2,[0]tgr_egr_crd_buf,100,0.01446
D0_4_2,[3]tgr_egr_bnc_buf,100,0.0158
D0_4_2,[2]tgr_egr_bnc_buf,100,0.58731
D0_4_2,[2]tgr_igr_crd_buf,100,0.01605
D0_4_2,[3]tgr_igr_bnc_buf,100,0.00413
D0_4_2,A0[2]agent_egr_buf,100,0.14104
D0_4_2,A0[3]agent_igr_bnc_buf,100,0.00392
D0_4_3,[0]tgr_egr_crd_buf,100,0.08728
D0_4_3,[0]tgr_igr_crd_buf,100,6e-05
D0_4_3,[3]tgr_egr_bnc_buf,100,0.0201
D0_4_3,[2]tgr_egr_bnc_buf,100,0.60239
D0_4_3,A1[0]agent_igr_crd_buf,100,0.00014
D0_4_3,[2]tgr_igr_crd_buf,100,0.01657
D0_4_3,[3]tgr_igr_bnc_buf,100,0.00236
D0_4_3,A0[0]agent_egr_buf,100,0.01657
D0_4_3,A0[2]agent_egr_buf,100,0.10667
D0_4_3,A1[3]agent_egr_buf,100,0.01041
D0_4_3,A1[4]agent_egr_buf,100,0.00854
D0_4_3,A0[3]agent_igr_bnc_buf,100,0.004
D0_4_4,[0]tgr_egr_crd_buf,100,0.02384
D0_4_4,[3]tgr_egr_bnc_buf,100,0.0341
D0_4_4,[2]tgr_egr_bnc_buf,100,0.60427
D0_4_4,[2]tgr_igr_crd_buf,100,0.01778
D0_4_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_4_4,A0[2]agent_egr_buf,100,0.13227
D0_4_4,A0[3]agent_igr_bnc_buf,100,0.00392
D0_4_5,[0]tgr_egr_crd_buf,100,0.0207
D0_4_5,[3]tgr_egr_bnc_buf,100,0.02011
D0_4_5,[2]tgr_egr_bnc_buf,100,0.60864
D0_4_5,[2]tgr_igr_crd_buf,100,0.01512
D0_4_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_4_5,A0[2]agent_egr_buf,100,0.0929
D0_4_5,A0[3]agent_igr_bnc_buf,100,0.004
D0_4_6,[0]tgr_egr_crd_buf,100,0.01133
D0_4_6,[3]tgr_egr_bnc_buf,100,0.04839
D0_4_6,[2]tgr_egr_bnc_buf,100,0.52238
D0_4_6,A1[0]agent_igr_crd_buf,100,0.00014
D0_4_6,[2]tgr_igr_crd_buf,100,0.00466
D0_4_6,[3]tgr_igr_bnc_buf,100,0.00885
D0_4_6,A0[2]agent_egr_buf,100,0.11979
D0_4_6,A1[3]agent_egr_buf,100,0.03327
D0_4_6,A1[4]agent_egr_buf,100,0.00854
D0_4_6,A0[3]agent_igr_bnc_buf,100,0.00392
D0_4_6,A1[2]agent_igr_bnc_buf,100,0.07056
D0_4_7,[0]tgr_egr_crd_buf,100,0.01783
D0_4_7,[0]tgr_igr_crd_buf,100,3e-05
D0_4_7,[2]tgr_egr_bnc_buf,100,0.05168
D0_4_7,[2]tgr_igr_crd_buf,100,6e-05
D0_4_7,A0[0]agent_egr_buf,100,0.01657
D0_4_7,A0[2]agent_egr_buf,100,0.06541
D0_4_7,A0[3]agent_igr_bnc_buf,100,0.00392
D0_5_0,[0]tgr_egr_crd_buf,100,0.00198
D0_5_0,[3]tgr_egr_bnc_buf,100,0.00012
D0_5_0,[2]tgr_egr_bnc_buf,100,0.01915
D0_5_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_5_0,A0[2]agent_egr_buf,100,0.06603
D0_5_0,A0[3]agent_igr_bnc_buf,100,0.00376
D0_5_1,[3]tgr_egr_bnc_buf,100,0.01029
D0_5_1,[2]tgr_egr_bnc_buf,100,0.29248
D0_5_1,A1[0]agent_igr_crd_buf,100,0.00014
D0_5_1,[2]tgr_igr_crd_buf,100,0.00434
D0_5_1,[3]tgr_igr_bnc_buf,100,0.00649
D0_5_1,A0[2]agent_egr_buf,100,0.091
D0_5_1,A1[3]agent_egr_buf,100,0.02281
D0_5_1,A1[4]agent_egr_buf,100,0.00854
D0_5_1,A0[3]agent_igr_bnc_buf,100,0.00392
D0_5_1,A1[2]agent_igr_bnc_buf,100,0.00252
D0_5_2,[0]tgr_egr_crd_buf,100,0.01386
D0_5_2,[3]tgr_egr_bnc_buf,100,0.01272
D0_5_2,[2]tgr_egr_bnc_buf,100,0.35698
D0_5_2,[2]tgr_igr_crd_buf,100,0.0076
D0_5_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_5_2,A0[2]agent_egr_buf,100,0.09975
D0_5_2,A0[3]agent_igr_bnc_buf,100,0.00392
D0_5_3,[0]tgr_egr_crd_buf,100,0.09726
D0_5_3,[3]tgr_egr_bnc_buf,100,0.00691
D0_5_3,[2]tgr_egr_bnc_buf,100,0.33441
D0_5_3,A1[0]agent_igr_crd_buf,100,4e-05
D0_5_3,[2]tgr_igr_crd_buf,100,0.00708
D0_5_3,[3]tgr_igr_bnc_buf,100,0.00177
D0_5_3,A0[0]agent_egr_buf,100,0.01843
D0_5_3,A0[2]agent_egr_buf,100,0.05227
D0_5_3,A1[3]agent_egr_buf,100,0.00369
D0_5_3,A1[4]agent_egr_buf,100,0.00183
D0_5_3,A0[3]agent_igr_bnc_buf,100,0.004
D0_5_4,[0]tgr_egr_crd_buf,100,0.00136
D0_5_4,[3]tgr_egr_bnc_buf,100,0.03535
D0_5_4,[2]tgr_egr_bnc_buf,100,0.3607
D0_5_4,A1[0]agent_igr_crd_buf,100,0.00014
D0_5_4,[2]tgr_igr_crd_buf,100,0.00853
D0_5_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_5_4,A0[2]agent_egr_buf,100,0.08788
D0_5_4,A1[3]agent_egr_buf,100,0.0208
D0_5_4,A1[4]agent_egr_buf,100,0.00854
D0_5_4,A0[3]agent_igr_bnc_buf,100,0.00408
D0_5_4,A1[2]agent_igr_bnc_buf,100,0.0567
D0_5_5,[0]tgr_egr_crd_buf,100,0.01569
D0_5_5,[3]tgr_egr_bnc_buf,100,0.0351
D0_5_5,[2]tgr_egr_bnc_buf,100,0.37257
D0_5_5,A1[0]agent_igr_crd_buf,100,0.00014
D0_5_5,[2]tgr_igr_crd_buf,100,0.00719
D0_5_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_5_5,A0[2]agent_egr_buf,100,0.06414
D0_5_5,A1[3]agent_egr_buf,100,0.03072
D0_5_5,A1[4]agent_egr_buf,100,0.00854
D0_5_5,A0[3]agent_igr_bnc_buf,100,0.004
D0_5_5,A1[2]agent_igr_bnc_buf,100,0.03465
D0_5_6,[0]tgr_egr_crd_buf,100,0.01256
D0_5_6,[3]tgr_egr_bnc_buf,100,0.02528
D0_5_6,[2]tgr_egr_bnc_buf,100,0.3342
D0_5_6,[2]tgr_igr_crd_buf,100,0.00537
D0_5_6,[3]tgr_igr_bnc_buf,100,0.00826
D0_5_6,A0[2]agent_egr_buf,100,0.08038
D0_5_6,A0[3]agent_igr_bnc_buf,100,0.004
D0_5_7,[0]tgr_egr_crd_buf,100,0.01794
D0_5_7,[2]tgr_egr_bnc_buf,100,0.03791
D0_5_7,[2]tgr_igr_crd_buf,100,0.0001
D0_5_7,A0[0]agent_egr_buf,100,0.01843
D0_5_7,A0[2]agent_egr_buf,100,0.08098
D0_5_7,A0[3]agent_igr_bnc_buf,100,0.004
D0_6_0,[3]tgr_egr_bnc_buf,100,0.00385
D0_6_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_6_0,A0[3]agent_igr_bnc_buf,100,0.02772
D0_6_1,[3]tgr_egr_bnc_buf,100,0.03721
D0_6_1,[3]tgr_igr_bnc_buf,100,0.00708
D0_6_1,A0[2]agent_egr_buf,100,0.05548
D0_6_1,A0[3]agent_igr_bnc_buf,100,0.00368
D0_6_2,[3]tgr_egr_bnc_buf,100,0.02581
D0_6_2,[3]tgr_igr_bnc_buf,100,0.00413
D0_6_2,A0[2]agent_egr_buf,100,0.06545
D0_6_2,A0[3]agent_igr_bnc_buf,100,0.00376
D0_6_3,A0[2]agent_egr_buf,100,0.04672
D0_6_3,A0[3]agent_igr_bnc_buf,100,0.00376
D0_6_4,[3]tgr_egr_bnc_buf,100,0.10528
D0_6_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_6_4,A0[2]agent_egr_buf,100,0.06358
D0_6_4,A0[3]agent_igr_bnc_buf,100,0.00368
D0_6_5,[3]tgr_egr_bnc_buf,100,0.04323
D0_6_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_6_5,A0[2]agent_egr_buf,100,0.04986
D0_6_5,A0[3]agent_igr_bnc_buf,100,0.00376
D0_6_6,[3]tgr_egr_bnc_buf,100,0.01971
D0_6_6,[3]tgr_igr_bnc_buf,100,0.00708
D0_6_6,A0[2]agent_egr_buf,100,0.0636
D0_6_6,A0[3]agent_igr_bnc_buf,100,0.00368
D0_6_7,A0[3]agent_igr_bnc_buf,100,0.02898
D0_7_0,[3]tgr_egr_bnc_buf,100,6e-05
D0_7_0,[3]tgr_igr_bnc_buf,100,0.00118
D0_7_0,A0[0]agent_egr_buf,100,0.01595
D0_7_0,A0[2]agent_egr_buf,100,0.0221
D0_7_0,A0[3]agent_igr_bnc_buf,100,0.002
D0_7_1,[3]tgr_egr_bnc_buf,100,0.00329
D0_7_1,[3]tgr_igr_bnc_buf,100,0.00354
D0_7_1,A0[2]agent_egr_buf,100,0.02146
D0_7_1,A0[3]agent_igr_bnc_buf,100,0.002
D0_7_2,[3]tgr_egr_bnc_buf,100,0.00261
D0_7_2,[3]tgr_igr_bnc_buf,100,0.00236
D0_7_2,A0[2]agent_egr_buf,100,0.02517
D0_7_2,A0[3]agent_igr_bnc_buf,100,0.00208
D0_7_3,[3]tgr_igr_bnc_buf,100,0.00059
D0_7_3,A0[3]agent_igr_bnc_buf,100,0.01575
D0_7_4,[3]tgr_egr_bnc_buf,100,0.01329
D0_7_4,[3]tgr_igr_bnc_buf,100,0.00354
D0_7_4,A0[0]agent_egr_buf,100,0.01595
D0_7_4,A0[2]agent_egr_buf,100,0.02456
D0_7_4,A0[3]agent_igr_bnc_buf,100,0.00208
D0_7_5,[3]tgr_egr_bnc_buf,100,6e-05
D0_7_5,[3]tgr_igr_bnc_buf,100,0.00118
D0_7_5,A0[3]agent_igr_bnc_buf,100,0.01638
D0_7_6,[3]tgr_egr_bnc_buf,100,0.0039
D0_7_6,[3]tgr_igr_bnc_buf,100,0.00354
D0_7_6,A0[2]agent_egr_buf,100,0.02581
D0_7_6,A0[3]agent_igr_bnc_buf,100,0.00208
D0_7_7,A0[2]agent_egr_buf,100,0.02084
D0_7_7,A0[3]agent_igr_bnc_buf,100,0.00208
D0_0_0,[0]tgr_egr_crd_buf,200,0.0013
D0_0_0,[3]tgr_egr_bnc_buf,200,6e-05
D0_0_0,[2]tgr_egr_bnc_buf,200,0.02866
D0_0_0,[3]tgr_igr_bnc_buf,200,0.00177
D0_0_0,A0[3]agent_igr_bnc_buf,200,0.0252
D0_0_1,[3]tgr_egr_bnc_buf,200,0.0089
D0_0_1,[2]tgr_egr_bnc_buf,200,0.77697
D0_0_1,[2]tgr_igr_crd_buf,200,0.02277
D0_0_1,[3]tgr_igr_bnc_buf,200,0.00354
D0_0_1,A0[2]agent_egr_buf,200,0.03685
D0_0_1,A0[3]agent_igr_bnc_buf,200,0.00312
D0_0_2,[0]tgr_egr_crd_buf,200,0.0013
D0_0_2,[3]tgr_egr_bnc_buf,200,6e-05
D0_0_2,[2]tgr_egr_bnc_buf,200,0.97242
D0_0_2,[2]tgr_igr_crd_buf,200,0.05773
D0_0_2,[3]tgr_igr_bnc_buf,200,0.00118
D0_0_2,A0[0]agent_egr_buf,200,0.0184
D0_0_2,A0[2]agent_egr_buf,200,0.03497
D0_0_2,A0[3]agent_igr_bnc_buf,200,0.00304
D0_0_2,A1[2]agent_igr_bnc_buf,200,0.06741
D0_0_3,[0]tgr_egr_crd_buf,200,0.06714
D0_0_3,[3]tgr_egr_bnc_buf,200,0.00329
D0_0_3,[2]tgr_egr_bnc_buf,200,0.9856
D0_0_3,A1[0]agent_igr_crd_buf,200,0.00014
D0_0_3,[2]tgr_igr_crd_buf,200,0.02309
D0_0_3,[3]tgr_igr_bnc_buf,200,0.00354
D0_0_3,A0[2]agent_egr_buf,200,0.03622
D0_0_3,A1[3]agent_egr_buf,200,0.01771
D0_0_3,A1[4]agent_egr_buf,200,0.00854
D0_0_3,A0[3]agent_igr_bnc_buf,200,0.00304
D0_0_3,A1[2]agent_igr_bnc_buf,200,0.01449
D0_0_4,[0]tgr_egr_crd_buf,200,0.00943
